"NRO_HOGAR";"RESPONDENTE";"IP_III_04";"IP_III_05";"IP_III_06";"CODUSU";"AGLOMERADO";"POND_TIC";"TRIMESTRE";"ANO4";"COMPONENTE"
1;1;1;2;2;"TQRMNOQXQHKOMLCDEFIAH00665094";2;905;4;2020;3
1;1;1;2;1;"TQRMNOQXQHKOMLCDEFIAH00665094";2;905;4;2020;1
1;2;1;2;1;"TQRMNOQXRHKOMLCDEFIAH00665095";2;905;4;2020;2
1;2;1;2;1;"TQRMNOQXRHKOMLCDEFIAH00665095";2;905;4;2020;1
1;2;1;2;2;"TQRMNOQXRHKOMLCDEFIAH00665095";2;905;4;2020;3
1;4;1;2;1;"TQRMNOPXXHKOMMCDEFIAH00665096";2;618;4;2020;4
1;4;1;2;1;"TQRMNOPXXHKOMMCDEFIAH00665096";2;618;4;2020;3
1;4;1;1;1;"TQRMNOPXXHKOMMCDEFIAH00665096";2;618;4;2020;5
1;4;1;2;1;"TQRMNOPXXHKOMMCDEFIAH00665096";2;618;4;2020;1
1;4;1;2;1;"TQRMNOPXXHKOMMCDEFIAH00665096";2;618;4;2020;2
1;2;1;2;1;"TQRMNOPXYHKOMMCDEFIAH00665097";2;618;4;2020;3
1;2;1;2;1;"TQRMNOPXYHKOMMCDEFIAH00665097";2;618;4;2020;1
1;2;1;2;1;"TQRMNOPXYHKOMMCDEFIAH00665097";2;618;4;2020;2
1;1;1;2;1;"TQRMNOPYPHKOMMCDEFIAH00665098";2;618;4;2020;3
1;1;9;9;1;"TQRMNOPYPHKOMMCDEFIAH00665098";2;618;4;2020;5
1;1;2;2;2;"TQRMNOPYPHKOMMCDEFIAH00665098";2;618;4;2020;2
1;1;1;2;1;"TQRMNOPYPHKOMMCDEFIAH00665098";2;618;4;2020;4
1;1;2;2;2;"TQRMNOPYPHKOMMCDEFIAH00665098";2;618;4;2020;1
1;1;1;2;1;"TQRMNORRYHKOMMCDEFIAH00665099";2;618;4;2020;2
1;1;2;2;1;"TQRMNORRYHKOMMCDEFIAH00665099";2;618;4;2020;1
1;1;2;2;2;"TQRMNORTTHKOMMCDEFIAH00665100";2;618;4;2020;1
1;1;2;2;2;"TQRMNORTTHKOMMCDEFIAH00665100";2;618;4;2020;3
1;1;2;2;2;"TQRMNORTTHKOMMCDEFIAH00665100";2;618;4;2020;2
1;1;2;2;2;"TQRMNORTTHKOMMCDEFIAH00665100";2;618;4;2020;4
1;1;1;2;1;"TQRMNORTWHKOMMCDEFIAH00659473";2;628;4;2020;1
1;1;1;2;2;"TQRMNORTWHKOMMCDEFIAH00659473";2;628;4;2020;2
1;1;1;2;2;"TQRMNORTWHKOMMCDEFIAH00659473";2;628;4;2020;3
1;1;1;1;1;"TQRMNOPVSHLKKSCDEFIAH00665102";2;1827;4;2020;1
1;1;1;1;1;"TQRMNOPVSHLKKSCDEFIAH00665102";2;1827;4;2020;4
1;1;1;1;1;"TQRMNOPVSHLKKSCDEFIAH00665102";2;1827;4;2020;3
1;1;1;1;1;"TQRMNOPVSHLKKSCDEFIAH00665102";2;1827;4;2020;2
1;1;1;1;1;"TQRMNOPVUHLKKSCDEFIAH00646672";2;2104;4;2020;3
1;1;1;1;1;"TQRMNOPVUHLKKSCDEFIAH00646672";2;2104;4;2020;4
1;1;1;1;1;"TQRMNOPVUHLKKSCDEFIAH00646672";2;2104;4;2020;2
1;1;1;1;1;"TQRMNOPVUHLKKSCDEFIAH00646672";2;2104;4;2020;5
1;1;1;1;1;"TQRMNOPVUHLKKSCDEFIAH00646672";2;2104;4;2020;1
1;1;1;1;1;"TQRMNOQUUHLKKSCDEFIAH00665103";2;1827;4;2020;1
1;1;1;1;1;"TQRMNOQUUHLKKSCDEFIAH00665103";2;1827;4;2020;2
1;1;1;1;1;"TQRMNOQVSHLKKSCDEFIAH00652260";2;1308;4;2020;1
1;1;1;1;1;"TQRMNOQVSHLKKSCDEFIAH00652260";2;1308;4;2020;2
1;1;1;1;1;"TQRMNOPPQHLKLMCDEFIAH00646702";2;1295;4;2020;1
1;1;1;1;1;"TQRMNOPPRHLKLMCDEFIAH00665104";2;1124;4;2020;1
1;1;1;1;1;"TQRMNOPQRHLLKTCDEFIAH00646764";2;2369;4;2020;1
1;1;1;1;1;"TQRMNOPQRHLLKTCDEFIAH00646764";2;2369;4;2020;3
1;1;1;1;1;"TQRMNOPQRHLLKTCDEFIAH00646764";2;2369;4;2020;2
1;1;1;1;1;"TQRMNOPQTHLLKTCDEFIAH00646692";2;2369;4;2020;1
1;1;1;1;1;"TQRMNOPQTHLLKTCDEFIAH00646692";2;2369;4;2020;2
1;1;1;1;1;"TQRMNORQVHLLKTCDEFIAH00646770";2;2369;4;2020;1
2;1;1;1;1;"TQRMNORQWHLLKTCDEFIAH00664569";2;1936;4;2020;1
1;1;1;1;1;"TQRMNOPVSHLLKUCDEFIAH00646644";2;1140;4;2020;1
1;1;1;1;1;"TQRMNOPVUHLLKUCDEFIAH00646699";2;1140;4;2020;2
1;1;1;1;1;"TQRMNOPVUHLLKUCDEFIAH00646699";2;1140;4;2020;1
1;1;1;1;1;"TQRMNOPVWHLLKUCDEFIAH00646775";2;1835;4;2020;1
1;1;1;1;1;"TQRMNORUQHLLKUCDEFIAH00646740";2;1835;4;2020;1
1;1;1;1;1;"TQRMNORURHLLKUCDEFIAH00665105";2;1499;4;2020;1
1;1;1;2;1;"TQRMNOQRSHLLLLCDEFIAH00646661";2;1163;4;2020;1
1;1;1;1;1;"TQRMNOQRSHLLLLCDEFIAH00646661";2;1163;4;2020;3
1;1;1;1;1;"TQRMNOQRSHLLLLCDEFIAH00646661";2;1163;4;2020;2
1;1;1;1;2;"TQRMNOQRWHLLLLCDEFIAH00646639";2;1668;4;2020;2
1;1;1;1;1;"TQRMNOQRWHLLLLCDEFIAH00646639";2;1668;4;2020;1
1;1;1;1;2;"TQRMNOQRWHLLLLCDEFIAH00646639";2;1668;4;2020;3
1;1;1;1;1;"TQRMNOSVQHLLLLCDEFIAH00646738";2;1668;4;2020;2
1;1;1;1;2;"TQRMNOSVQHLLLLCDEFIAH00646738";2;1668;4;2020;3
1;1;1;2;1;"TQRMNOSVQHLLLLCDEFIAH00646738";2;1668;4;2020;1
1;1;1;1;1;"TQRMNOSVSHLLLLCDEFIAH00665106";2;1363;4;2020;1
1;1;1;2;1;"TQRMNOSVTHLLLLCDEFIAH00646633";2;1163;4;2020;1
1;1;1;1;1;"TQRMNOPUPHLMKOCDEFIAH00652262";2;615;4;2020;1
1;1;1;2;1;"TQRMNOPUQHLMKOCDEFIAH00646774";2;574;4;2020;1
1;1;1;2;1;"TQRMNOPUQHLMKOCDEFIAH00646774";2;574;4;2020;5
1;1;1;2;1;"TQRMNOPUQHLMKOCDEFIAH00646774";2;574;4;2020;2
1;1;1;2;1;"TQRMNOPUQHLMKOCDEFIAH00646774";2;574;4;2020;4
1;2;1;2;1;"TQRMNOPUSHLMKOCDEFIAH00665107";2;611;4;2020;2
1;2;1;2;1;"TQRMNOPUSHLMKOCDEFIAH00665107";2;611;4;2020;1
1;2;1;1;1;"TQRMNOPUSHLMKOCDEFIAH00665107";2;611;4;2020;4
1;2;1;1;1;"TQRMNOPUSHLMKOCDEFIAH00665107";2;611;4;2020;3
1;2;1;1;1;"TQRMNOPUTHLMKOCDEFIAH00646622";2;689;4;2020;1
1;2;1;1;1;"TQRMNOPUTHLMKOCDEFIAH00646622";2;689;4;2020;2
1;2;1;1;1;"TQRMNOPUTHLMKOCDEFIAH00646622";2;689;4;2020;4
1;2;1;1;1;"TQRMNOPUTHLMKOCDEFIAH00646622";2;689;4;2020;3
1;1;2;2;2;"TQRMNOQYUHLMKOCDEFIAH00646746";2;989;4;2020;1
1;1;2;2;2;"TQRMNOQYUHLMKOCDEFIAH00646746";2;989;4;2020;2
1;1;1;1;2;"TQRMNORPVHLMKOCDEFIAH00646676";2;574;4;2020;1
1;1;1;1;2;"TQRMNORPVHLMKOCDEFIAH00646676";2;574;4;2020;2
1;1;2;2;2;"TQRMNORPWHLMKOCDEFIAH00646703";2;541;4;2020;1
2;1;1;2;1;"TQRMNORPWHLMKOCDEFIAH00664585";2;611;4;2020;3
2;1;1;2;1;"TQRMNORPWHLMKOCDEFIAH00664585";2;611;4;2020;1
2;1;1;2;1;"TQRMNORPWHLMKOCDEFIAH00664585";2;611;4;2020;2
3;1;2;2;2;"TQRMNORPWHLMKOCDEFIAH00664585";2;611;4;2020;1
1;1;1;1;1;"TQRMNORPYHLMKOCDEFIAH00652174";2;989;4;2020;2
1;1;1;1;2;"TQRMNORPYHLMKOCDEFIAH00652174";2;989;4;2020;4
1;1;1;1;1;"TQRMNORPYHLMKOCDEFIAH00652174";2;989;4;2020;1
1;1;1;1;2;"TQRMNORPYHLMKOCDEFIAH00652174";2;989;4;2020;3
1;1;1;1;1;"TQRMNOPYVHLMKPCDEFIAH00646701";2;621;4;2020;1
1;1;1;1;1;"TQRMNOPYVHLMKPCDEFIAH00646701";2;621;4;2020;2
1;1;1;1;1;"TQRMNOPYVHLMKPCDEFIAH00646701";2;621;4;2020;3
1;1;1;1;1;"TQRMNOPYVHLMKPCDEFIAH00646701";2;621;4;2020;4
1;3;1;2;1;"TQRMNOPYWHLMKPCDEFIAH00652158";2;585;4;2020;3
1;3;1;2;1;"TQRMNOPYWHLMKPCDEFIAH00652158";2;585;4;2020;5
1;3;1;2;1;"TQRMNOPYWHLMKPCDEFIAH00652158";2;585;4;2020;2
1;3;1;2;1;"TQRMNOPYWHLMKPCDEFIAH00652158";2;585;4;2020;1
1;3;1;2;1;"TQRMNOPYWHLMKPCDEFIAH00652158";2;585;4;2020;4
1;1;1;1;1;"TQRMNOPYXHLMKPCDEFIAH00646663";2;1069;4;2020;2
1;1;1;1;1;"TQRMNOPYXHLMKPCDEFIAH00646663";2;1069;4;2020;3
1;1;1;2;1;"TQRMNOPYXHLMKPCDEFIAH00646663";2;1069;4;2020;1
1;1;1;1;1;"TQRMNOPYYHLMKPCDEFIAH00646707";2;585;4;2020;1
1;1;2;2;2;"TQRMNOPYYHLMKPCDEFIAH00646707";2;585;4;2020;3
1;1;1;1;1;"TQRMNORYTHLMKPCDEFIAH00646664";2;621;4;2020;2
1;1;1;1;1;"TQRMNORYTHLMKPCDEFIAH00646664";2;621;4;2020;1
1;1;1;1;1;"TQRMNORYUHLMKPCDEFIAH00646708";2;621;4;2020;1
1;2;2;2;2;"TQRMNOSPQHLMKPCDEFIAH00646665";2;621;4;2020;1
1;2;1;2;1;"TQRMNOSPQHLMKPCDEFIAH00646665";2;621;4;2020;2
1;2;1;2;1;"TQRMNOTPTHLMKPCDEFIAH00646709";2;585;4;2020;2
1;2;1;2;1;"TQRMNOTPTHLMKPCDEFIAH00646709";2;585;4;2020;3
1;2;1;2;1;"TQRMNOTPTHLMKPCDEFIAH00646709";2;585;4;2020;1
1;1;1;2;1;"TQRMNOPQXHLMKQCDEFIAH00665108";2;606;4;2020;2
1;1;1;1;1;"TQRMNOPQXHLMKQCDEFIAH00665108";2;606;4;2020;1
1;1;1;2;1;"TQRMNOPQXHLMKQCDEFIAH00665108";2;606;4;2020;3
1;2;1;1;1;"TQRMNOPQYHLMKQCDEFIAH00646666";2;536;4;2020;1
1;2;1;1;1;"TQRMNOPQYHLMKQCDEFIAH00646666";2;536;4;2020;4
1;2;1;1;1;"TQRMNOPQYHLMKQCDEFIAH00646666";2;536;4;2020;3
1;2;1;1;1;"TQRMNOPQYHLMKQCDEFIAH00646666";2;536;4;2020;2
1;2;1;2;1;"TQRMNOPRPHLMKQCDEFIAH00646710";2;570;4;2020;1
1;2;1;1;1;"TQRMNOPRPHLMKQCDEFIAH00646710";2;570;4;2020;2
1;1;1;2;1;"TQRMNORUTHLMKQCDEFIAH00646657";2;981;4;2020;2
1;1;1;2;1;"TQRMNORUTHLMKQCDEFIAH00646657";2;981;4;2020;1
1;2;1;1;1;"TQRMNORUUHLMKQCDEFIAH00646669";2;570;4;2020;2
1;2;1;1;1;"TQRMNORUUHLMKQCDEFIAH00646669";2;570;4;2020;1
1;1;2;2;1;"TQRMNORUVHLMKQCDEFIAH00646670";2;536;4;2020;1
1;1;2;2;1;"TQRMNORUVHLMKQCDEFIAH00646670";2;536;4;2020;2
1;1;2;2;2;"TQRMNOQRRHLMLNCDEFIAH00646752";2;651;4;2020;2
1;1;1;2;1;"TQRMNOQRRHLMLNCDEFIAH00646752";2;651;4;2020;3
1;1;1;2;1;"TQRMNOQRRHLMLNCDEFIAH00646752";2;651;4;2020;1
1;1;1;2;1;"TQRMNOQRYHLMLNCDEFIAH00646648";2;1120;4;2020;2
1;1;1;2;1;"TQRMNOQRYHLMLNCDEFIAH00646648";2;1120;4;2020;1
1;1;1;1;1;"TQRMNOQSPHLMLNCDEFIAH00652212";2;696;4;2020;1
1;1;1;2;1;"TQRMNOQWPHLMLNCDEFIAH00646668";2;781;4;2020;3
1;1;2;2;2;"TQRMNOQWPHLMLNCDEFIAH00646668";2;781;4;2020;2
1;1;1;2;1;"TQRMNOQWPHLMLNCDEFIAH00646668";2;781;4;2020;1
1;1;1;1;1;"TQRMNOQWQHLMLNCDEFIAH00665112";2;692;4;2020;2
1;1;1;1;1;"TQRMNOQWQHLMLNCDEFIAH00665112";2;692;4;2020;3
1;1;1;1;1;"TQRMNOQWQHLMLNCDEFIAH00665112";2;692;4;2020;1
1;1;1;1;1;"TQRMNOQWRHLMLNCDEFIAH00646753";2;696;4;2020;1
1;1;1;2;1;"TQRMNOQWRHLMLNCDEFIAH00646753";2;696;4;2020;3
1;1;1;1;1;"TQRMNOQWRHLMLNCDEFIAH00646753";2;696;4;2020;2
1;2;1;1;1;"TQRMNOQWTHLMLNCDEFIAH00646737";2;651;4;2020;2
1;2;1;1;1;"TQRMNOQWTHLMLNCDEFIAH00646737";2;651;4;2020;3
1;2;1;2;1;"TQRMNOQWTHLMLNCDEFIAH00646737";2;651;4;2020;1
1;1;1;2;1;"TQRMNOPQVHLMLOCDEFIAH00646742";2;547;4;2020;1
1;1;1;2;1;"TQRMNOPQWHLMLOCDEFIAH00646758";2;622;4;2020;1
1;1;1;2;1;"TQRMNOPQWHLMLOCDEFIAH00646758";2;622;4;2020;2
1;1;1;2;1;"TQRMNOPQWHLMLOCDEFIAH00646758";2;622;4;2020;3
1;2;1;2;1;"TQRMNOPQXHLMLOCDEFIAH00652266";2;547;4;2020;2
1;2;2;2;2;"TQRMNOPQXHLMLOCDEFIAH00652266";2;547;4;2020;1
1;2;1;2;1;"TQRMNOPQXHLMLOCDEFIAH00652266";2;547;4;2020;3
1;1;1;1;1;"TQRMNOPQYHLMLOCDEFIAH00665113";2;618;4;2020;3
1;1;1;1;1;"TQRMNOPQYHLMLOCDEFIAH00665113";2;618;4;2020;4
1;1;1;2;1;"TQRMNOPQYHLMLOCDEFIAH00665113";2;618;4;2020;1
1;1;1;2;1;"TQRMNOPQYHLMLOCDEFIAH00665113";2;618;4;2020;2
1;1;1;1;1;"TQRMNOQWWHLMLOCDEFIAH00646739";2;547;4;2020;1
1;1;1;1;1;"TQRMNOQWWHLMLOCDEFIAH00646739";2;547;4;2020;2
1;1;1;1;1;"TQRMNOQWWHLMLOCDEFIAH00646739";2;547;4;2020;4
1;1;1;1;1;"TQRMNOQWWHLMLOCDEFIAH00646739";2;547;4;2020;3
1;3;1;1;1;"TQRMNOQWXHLMLOCDEFIAH00652163";2;697;4;2020;1
1;3;1;2;1;"TQRMNOQWXHLMLOCDEFIAH00652163";2;697;4;2020;3
1;3;1;2;1;"TQRMNOQWXHLMLOCDEFIAH00652163";2;697;4;2020;2
1;1;1;2;1;"TQRMNOQWYHLMLOCDEFIAH00646627";2;622;4;2020;1
1;1;1;2;1;"TQRMNOQWYHLMLOCDEFIAH00646627";2;622;4;2020;2
1;1;1;2;2;"TQRMNOQWYHLMLOCDEFIAH00646627";2;622;4;2020;3
1;1;1;2;2;"TQRMNOQWYHLMLOCDEFIAH00646627";2;622;4;2020;4
1;1;1;2;1;"TQRMNOQXPHLMLOCDEFIAH00665114";2;618;4;2020;3
1;1;1;2;1;"TQRMNOQXPHLMLOCDEFIAH00665114";2;618;4;2020;2
1;1;1;2;1;"TQRMNOQXPHLMLOCDEFIAH00665114";2;618;4;2020;1
1;1;2;2;1;"TQRMNOQXQHLMLOCDEFIAH00646765";2;697;4;2020;1
1;1;2;2;1;"TQRMNOQXQHLMLOCDEFIAH00646765";2;697;4;2020;2
1;2;1;1;1;"TQRMNOPRUHLMLPCDEFIAH00646767";2;523;4;2020;2
1;2;1;1;1;"TQRMNOPRUHLMLPCDEFIAH00646767";2;523;4;2020;1
1;1;1;2;1;"TQRMNOPSQHLMLPCDEFIAH00646640";2;556;4;2020;3
1;1;1;1;1;"TQRMNOPSQHLMLPCDEFIAH00646640";2;556;4;2020;1
1;1;1;1;1;"TQRMNOPSQHLMLPCDEFIAH00646640";2;556;4;2020;2
1;1;1;1;1;"TQRMNOPSRHLMLPCDEFIAH00646678";2;667;4;2020;2
1;1;1;1;1;"TQRMNOPSRHLMLPCDEFIAH00646678";2;667;4;2020;4
1;1;1;1;1;"TQRMNOPSRHLMLPCDEFIAH00646678";2;667;4;2020;1
1;1;1;1;1;"TQRMNOPSRHLMLPCDEFIAH00646678";2;667;4;2020;3
1;1;1;1;1;"TQRMNOPSRHLMLPCDEFIAH00646678";2;667;4;2020;5
1;1;1;1;1;"TQRMNOPSTHLMLPCDEFIAH00646771";2;523;4;2020;1
1;1;1;2;1;"TQRMNOPSTHLMLPCDEFIAH00646771";2;523;4;2020;2
2;1;1;1;1;"TQRMNOQTQHLMLPCDEFIAH00664617";2;591;4;2020;1
1;1;1;1;1;"TQRMNOQSQHLMLTCDEFIAH00646719";2;897;4;2020;2
1;1;1;2;1;"TQRMNOQSQHLMLTCDEFIAH00646719";2;897;4;2020;3
1;1;1;2;1;"TQRMNOQSQHLMLTCDEFIAH00646719";2;897;4;2020;1
1;1;1;2;1;"TQRMNOQSSHLMLTCDEFIAH00646694";2;490;4;2020;1
1;1;1;2;1;"TQRMNOQSSHLMLTCDEFIAH00646694";2;490;4;2020;2
1;1;1;2;1;"TQRMNOQSTHLMLTCDEFIAH00646730";2;625;4;2020;1
1;1;1;1;1;"TQRMNOQSTHLMLTCDEFIAH00646730";2;625;4;2020;2
1;2;1;1;1;"TQRMNORWPHLMLTCDEFIAH00646720";2;490;4;2020;1
1;2;1;1;1;"TQRMNORWPHLMLTCDEFIAH00646720";2;490;4;2020;4
1;2;1;1;1;"TQRMNORWPHLMLTCDEFIAH00646720";2;490;4;2020;2
1;1;1;1;1;"TQRMNORWQHLMLTCDEFIAH00646632";2;625;4;2020;1
1;1;1;1;1;"TQRMNORWQHLMLTCDEFIAH00646632";2;625;4;2020;2
1;2;1;1;1;"TQRMNOPSSHLMLUCDEFIAH00646732";2;582;4;2020;2
1;2;1;1;1;"TQRMNOPSSHLMLUCDEFIAH00646732";2;582;4;2020;1
1;1;1;1;1;"TQRMNOPSUHLMLUCDEFIAH00646748";2;582;4;2020;1
1;1;1;1;1;"TQRMNOPSUHLMLUCDEFIAH00646748";2;582;4;2020;2
1;3;1;2;1;"TQRMNOPSVHLMLUCDEFIAH00665115";2;579;4;2020;4
1;3;1;2;1;"TQRMNOPSVHLMLUCDEFIAH00665115";2;579;4;2020;2
1;3;1;2;1;"TQRMNOPSVHLMLUCDEFIAH00665115";2;579;4;2020;5
1;3;1;2;1;"TQRMNOPSVHLMLUCDEFIAH00665115";2;579;4;2020;1
1;3;1;2;1;"TQRMNOPSVHLMLUCDEFIAH00665115";2;579;4;2020;3
1;1;1;2;1;"TQRMNOPSXHLMLUCDEFIAH00665116";2;579;4;2020;1
1;1;1;1;1;"TQRMNOQYUHLMLUCDEFIAH00646733";2;512;4;2020;1
1;2;1;1;1;"TQRMNORPRHLMLUCDEFIAH00665117";2;579;4;2020;2
1;2;1;1;1;"TQRMNORPRHLMLUCDEFIAH00665117";2;579;4;2020;1
1;1;1;1;1;"TQRMNORPSHLMLUCDEFIAH00646685";2;937;4;2020;1
1;1;1;1;1;"TQRMNOQPQHLMMLCDEFIAH00646618";2;597;4;2020;1
1;1;1;1;1;"TQRMNOQPQHLMMLCDEFIAH00646618";2;597;4;2020;3
1;1;1;1;1;"TQRMNOQPQHLMMLCDEFIAH00646618";2;597;4;2020;4
1;1;1;2;1;"TQRMNOQPQHLMMLCDEFIAH00646618";2;597;4;2020;2
1;1;1;1;1;"TQRMNORVQHLMMLCDEFIAH00646735";2;562;4;2020;2
1;1;1;1;1;"TQRMNORVQHLMMLCDEFIAH00646735";2;562;4;2020;3
1;1;1;1;1;"TQRMNORVQHLMMLCDEFIAH00646735";2;562;4;2020;1
1;1;1;1;2;"TQRMNORVQHLMMLCDEFIAH00646735";2;562;4;2020;4
1;1;1;2;1;"TQRMNORVRHLMMLCDEFIAH00646743";2;639;4;2020;3
1;1;1;2;1;"TQRMNORVRHLMMLCDEFIAH00646743";2;639;4;2020;1
1;1;1;2;1;"TQRMNORVRHLMMLCDEFIAH00646743";2;639;4;2020;2
1;1;1;2;1;"TQRMNORVRHLMMLCDEFIAH00646743";2;639;4;2020;4
1;3;1;2;1;"TQRMNORVUHLMMLCDEFIAH00646769";2;717;4;2020;2
1;3;1;2;1;"TQRMNORVUHLMMLCDEFIAH00646769";2;717;4;2020;1
1;3;1;2;1;"TQRMNORVUHLMMLCDEFIAH00646769";2;717;4;2020;4
1;3;1;2;1;"TQRMNORVUHLMMLCDEFIAH00646769";2;717;4;2020;3
1;3;1;2;1;"TQRMNORVUHLMMLCDEFIAH00646769";2;717;4;2020;5
1;1;1;2;1;"TQRMNOQQWHLNKNCDEFIAH00665119";2;628;4;2020;1
1;4;1;2;1;"TQRMNOQQXHLNKNCDEFIAH00646723";2;639;4;2020;1
1;4;1;2;1;"TQRMNOQQXHLNKNCDEFIAH00646723";2;639;4;2020;4
1;4;1;2;1;"TQRMNOQQXHLNKNCDEFIAH00646723";2;639;4;2020;2
1;4;1;2;1;"TQRMNOQQXHLNKNCDEFIAH00646723";2;639;4;2020;3
1;4;1;2;1;"TQRMNOQQXHLNKNCDEFIAH00646723";2;639;4;2020;5
1;2;1;2;1;"TQRMNOQQYHLNKNCDEFIAH00646687";2;639;4;2020;2
1;2;1;2;1;"TQRMNOQQYHLNKNCDEFIAH00646687";2;639;4;2020;1
1;1;1;2;1;"TQRMNOQRPHLNKNCDEFIAH00646726";2;639;4;2020;1
1;1;2;2;2;"TQRMNOQRPHLNKNCDEFIAH00646726";2;639;4;2020;4
1;1;1;2;1;"TQRMNOQRPHLNKNCDEFIAH00646726";2;639;4;2020;3
1;1;1;2;1;"TQRMNOQRPHLNKNCDEFIAH00646726";2;639;4;2020;2
1;2;1;1;1;"TQRMNORVXHLNKNCDEFIAH00646745";2;639;4;2020;3
1;2;1;1;1;"TQRMNORVXHLNKNCDEFIAH00646745";2;639;4;2020;2
1;1;2;2;2;"TQRMNORVYHLNKNCDEFIAH00652173";2;683;4;2020;2
1;1;1;1;1;"TQRMNORVYHLNKNCDEFIAH00652173";2;683;4;2020;1
1;1;1;2;2;"TQRMNORWPHLNKNCDEFIAH00665120";2;628;4;2020;3
1;1;1;2;1;"TQRMNORWPHLNKNCDEFIAH00665120";2;628;4;2020;1
1;1;1;2;2;"TQRMNORWPHLNKNCDEFIAH00665120";2;628;4;2020;2
1;2;1;1;1;"TQRMNORWQHLNKNCDEFIAH00652249";2;601;4;2020;1
1;2;1;1;1;"TQRMNORWQHLNKNCDEFIAH00652249";2;601;4;2020;2
1;2;1;1;1;"TQRMNORWQHLNKNCDEFIAH00652249";2;601;4;2020;3
1;1;1;1;2;"TQRMNORWRHLNKNCDEFIAH00646721";2;601;4;2020;1
1;1;1;1;1;"TQRMNORWRHLNKNCDEFIAH00646721";2;601;4;2020;3
1;1;1;1;1;"TQRMNORWRHLNKNCDEFIAH00646721";2;601;4;2020;2
1;1;1;1;1;"TQRMNORWRHLNKNCDEFIAH00646721";2;601;4;2020;4
1;1;1;1;1;"TQRMNORXUHLNMMCDEFIAH00646749";2;367;4;2020;2
1;1;1;1;1;"TQRMNORXUHLNMMCDEFIAH00646749";2;367;4;2020;1
1;1;1;2;1;"TQRMNOPQVHLOKMCDEFIAH00652164";2;781;4;2020;2
1;1;1;2;1;"TQRMNOPQVHLOKMCDEFIAH00652164";2;781;4;2020;1
1;1;1;2;1;"TQRMNOPQVHLOKMCDEFIAH00652164";2;781;4;2020;4
1;1;1;2;1;"TQRMNOPQVHLOKMCDEFIAH00652164";2;781;4;2020;3
1;1;1;2;1;"TQRMNOPQVHLOKMCDEFIAH00652164";2;781;4;2020;5
1;1;2;2;2;"TQRMNOPQWHLOKMCDEFIAH00646620";2;781;4;2020;2
1;1;2;2;2;"TQRMNOPQWHLOKMCDEFIAH00646620";2;781;4;2020;1
1;1;1;2;1;"TQRMNOPQXHLOKMCDEFIAH00646715";2;696;4;2020;1
1;1;1;2;1;"TQRMNOPQXHLOKMCDEFIAH00646715";2;696;4;2020;2
1;2;1;2;1;"TQRMNOPQYHLOKMCDEFIAH00646717";2;781;4;2020;7
1;2;1;2;1;"TQRMNOPQYHLOKMCDEFIAH00646717";2;781;4;2020;2
1;2;1;2;1;"TQRMNOPQYHLOKMCDEFIAH00646717";2;781;4;2020;3
1;2;1;2;1;"TQRMNOPQYHLOKMCDEFIAH00646717";2;781;4;2020;5
1;2;1;2;1;"TQRMNOPQYHLOKMCDEFIAH00646717";2;781;4;2020;1
1;2;1;2;1;"TQRMNOPQYHLOKMCDEFIAH00646717";2;781;4;2020;4
1;2;1;2;1;"TQRMNOPQYHLOKMCDEFIAH00646717";2;781;4;2020;6
1;1;1;2;1;"TQRMNORSWHLOKMCDEFIAH00646621";2;651;4;2020;1
1;1;1;2;1;"TQRMNORSWHLOKMCDEFIAH00646621";2;651;4;2020;3
1;1;1;2;1;"TQRMNORSXHLOKMCDEFIAH00652171";2;612;4;2020;5
1;1;2;2;2;"TQRMNORSXHLOKMCDEFIAH00652171";2;612;4;2020;1
1;1;1;2;1;"TQRMNORSXHLOKMCDEFIAH00652171";2;612;4;2020;2
1;1;1;2;1;"TQRMNORSXHLOKMCDEFIAH00652171";2;612;4;2020;4
1;1;1;1;1;"TQRMNORSXHLOKMCDEFIAH00652171";2;612;4;2020;8
1;1;1;1;1;"TQRMNORPTHKMLMCDEFIAH00665039";2;642;4;2020;3
1;1;1;2;1;"TQRMNORPTHKMLMCDEFIAH00665039";2;642;4;2020;1
1;1;2;2;2;"TQRMNORPTHKMLMCDEFIAH00665039";2;642;4;2020;2
1;1;1;2;1;"TQRMNORPUHKMLMCDEFIAH00665040";2;642;4;2020;3
1;1;1;2;1;"TQRMNORPUHKMLMCDEFIAH00665040";2;642;4;2020;1
1;1;1;2;1;"TQRMNORPUHKMLMCDEFIAH00665040";2;642;4;2020;2
1;1;2;2;1;"TQRMNOPRRHKMLNCDEFIAH00659470";2;611;4;2020;1
1;2;1;1;1;"TQRMNOPRSHKMLNCDEFIAH00665042";2;650;4;2020;3
1;2;1;1;1;"TQRMNOPRSHKMLNCDEFIAH00665042";2;650;4;2020;4
1;2;1;1;1;"TQRMNOPRSHKMLNCDEFIAH00665042";2;650;4;2020;2
1;2;1;1;1;"TQRMNOPRSHKMLNCDEFIAH00665042";2;650;4;2020;1
1;1;1;1;1;"TQRMNOPSQHKMLNCDEFIAH00665043";2;650;4;2020;3
1;1;1;1;1;"TQRMNOPSQHKMLNCDEFIAH00665043";2;650;4;2020;2
1;1;1;1;1;"TQRMNOPSQHKMLNCDEFIAH00665043";2;650;4;2020;1
1;3;1;1;1;"TQRMNORPTHKMLNCDEFIAH00659463";2;575;4;2020;2
